Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level
Main gate,Morn,Tuesday,65.8218438,,Main gate,Noon,Tuesday,65.7972265,,Main gate,Afternoon,Tuesday,72.05745098,,Main gate,Morn,Wednesday,59.43434,,Main gate,Noon,Wednesday,,62.771129,Main gate,Afternoon,Wednesday,67.51235294,,Main gate,Morn,Saturday,58.15098039,,Main gate,Noon,Saturday,68.310243,,Main gate,Afternoon,Saturday,51.67705882,,Main gate,Morn,Sunday,60.34252045,,Main gate,Noon,Sunday,55.35784684,,Main gate,Afternoon,Sunday,57.59529412,,Nassau gate,Morn,Tuesday,55.21020114,,Nassau gate,Noon,Tuesday,77.2686,,Nassau gate,Afternoon,Tuesday,53.88714,,Nassau gate,Morn,Wednesday,49.26196882,,Nassau gate,Noon,Wednesday,67.5156995,,Nassau gate,Afternoon,Wednesday,56.75329,,Nassau gate,Morn,Saturday,64.3517938,,Nassau gate,Noon,Saturday,61.48691688,,Nassau gate,Afternoon,Saturday,52.58470375,,Nassau gate,Morn,Sunday,51.04680008,,Nassau gate,Noon,Sunday,69.36240715,,Nassau gate,Afternoon,Sunday,68.71996257,,Pearse gate,Morn,Tuesday,66.07363396,,Pearse gate,Noon,Tuesday,36.88143679,,Pearse gate,Afternoon,Tuesday,54.50713374,,Pearse gate,Morn,Wednesday,63.60454357,,Pearse gate,Noon,Wednesday,64.87238533,,Pearse gate,Afternoon,Wednesday,66.8572,,Pearse gate,Morn,Saturday,54.77600013,,Pearse gate,Noon,Saturday,56.5838496,,Pearse gate,Afternoon,Saturday,55.26825431,,Pearse gate,Morn,Sunday,55.81668876,,Pearse gate,Noon,Sunday,70.2914,,Pearse gate,Afternoon,Sunday,56.42297857
Main gate,Morn,Tuesday,65.4515926,,Main gate,Noon,Tuesday,65.0106498,,Main gate,Afternoon,Tuesday,69.04862745,,Main gate,Morn,Wednesday,60.65458,,Main gate,Noon,Wednesday,,68.0013174,Main gate,Afternoon,Wednesday,62.84647059,,Main gate,Morn,Saturday,59.65431373,,Main gate,Noon,Saturday,64.3327456,,Main gate,Afternoon,Saturday,47.92784314,,Main gate,Morn,Sunday,58.80937381,,Main gate,Noon,Sunday,52.30741174,,Main gate,Afternoon,Sunday,54.28372549,,Nassau gate,Morn,Tuesday,54.63519222,,Nassau gate,Noon,Tuesday,76.724,,Nassau gate,Afternoon,Tuesday,52.91864,,Nassau gate,Morn,Wednesday,50.29912682,,Nassau gate,Noon,Wednesday,66.5991798,,Nassau gate,Afternoon,Wednesday,57.44177,,Nassau gate,Morn,Saturday,65.62213126,,Nassau gate,Noon,Saturday,61.7318223,,Nassau gate,Afternoon,Saturday,55.04280832,,Nassau gate,Morn,Sunday,50.79651441,,Nassau gate,Noon,Sunday,65.72481937,,Nassau gate,Afternoon,Sunday,65.76183812,,Pearse gate,Morn,Tuesday,66.57846469,,Pearse gate,Noon,Tuesday,35.10318776,,Pearse gate,Afternoon,Tuesday,66.98830123,,Pearse gate,Morn,Wednesday,62.84937959,,Pearse gate,Noon,Wednesday,62.54565228,,Pearse gate,Afternoon,Wednesday,67.0586,,Pearse gate,Morn,Saturday,53.82532301,,Pearse gate,Noon,Saturday,59.7141723,,Pearse gate,Afternoon,Saturday,58.1195796,,Pearse gate,Morn,Sunday,53.47199461,,Pearse gate,Noon,Sunday,70.5688,,Pearse gate,Afternoon,Sunday,60.60659406
Main gate,Morn,Tuesday,64.7892728,,Main gate,Noon,Tuesday,64.3337306,,Main gate,Afternoon,Tuesday,65.90235294,,Main gate,Morn,Wednesday,57.28649,,Main gate,Noon,Wednesday,,65.4388299,Main gate,Afternoon,Wednesday,64.41568627,,Main gate,Morn,Saturday,59.71901961,,Main gate,Noon,Saturday,65.0845235,,Main gate,Afternoon,Saturday,58.66176471,,Main gate,Morn,Sunday,56.90550767,,Main gate,Noon,Sunday,50.83616478,,Main gate,Afternoon,Sunday,50.47137255,,Nassau gate,Morn,Tuesday,55.1213853,,Nassau gate,Noon,Tuesday,73.416,,Nassau gate,Afternoon,Tuesday,58.09983,,Nassau gate,Morn,Wednesday,48.82228462,,Nassau gate,Noon,Wednesday,63.9188452,,Nassau gate,Afternoon,Wednesday,55.29278,,Nassau gate,Morn,Saturday,65.63544737,,Nassau gate,Noon,Saturday,60.58477557,,Nassau gate,Afternoon,Saturday,61.21170208,,Nassau gate,Morn,Sunday,48.34465952,,Nassau gate,Noon,Sunday,66.75204338,,Nassau gate,Afternoon,Sunday,68.44194672,,Pearse gate,Morn,Tuesday,67.24750135,,Pearse gate,Noon,Tuesday,37.69342116,,Pearse gate,Afternoon,Tuesday,64.91328885,,Pearse gate,Morn,Wednesday,62.38155255,,Pearse gate,Noon,Wednesday,62.89405725,,Pearse gate,Afternoon,Wednesday,65.9644,,Pearse gate,Morn,Saturday,53.42669645,,Pearse gate,Noon,Saturday,60.1505617,,Pearse gate,Afternoon,Saturday,56.96181885,,Pearse gate,Morn,Sunday,55.32826534,,Pearse gate,Noon,Sunday,70.541,,Pearse gate,Afternoon,Sunday,62.46038217
Main gate,Morn,Tuesday,64.474061,,Main gate,Noon,Tuesday,67.5156995,,Main gate,Afternoon,Tuesday,66.91862745,,Main gate,Morn,Wednesday,59.47097,,Main gate,Noon,Wednesday,,65.6898069,Main gate,Afternoon,Wednesday,61.7027451,,Main gate,Morn,Saturday,61.02921569,,Main gate,Noon,Saturday,61.3617803,,Main gate,Afternoon,Saturday,54.90490196,,Main gate,Morn,Sunday,57.81916891,,Main gate,Noon,Sunday,49.40803578,,Main gate,Afternoon,Sunday,54.54215686,,Nassau gate,Morn,Tuesday,54.65661473,,Nassau gate,Noon,Tuesday,73.19,,Nassau gate,Afternoon,Tuesday,58.94759,,Nassau gate,Morn,Wednesday,49.95209012,,Nassau gate,Noon,Wednesday,61.0343428,,Nassau gate,Afternoon,Wednesday,55.03438,,Nassau gate,Morn,Saturday,60.7661094,,Nassau gate,Noon,Saturday,58.48270036,,Nassau gate,Afternoon,Saturday,59.20699823,,Nassau gate,Morn,Sunday,47.47354648,,Nassau gate,Noon,Sunday,64.68741257,,Nassau gate,Afternoon,Sunday,68.10403985,,Pearse gate,Morn,Tuesday,65.02697689,,Pearse gate,Noon,Tuesday,41.43166447,,Pearse gate,Afternoon,Tuesday,59.91088639,,Pearse gate,Morn,Wednesday,63.57782893,,Pearse gate,Noon,Wednesday,64.39827852,,Pearse gate,Afternoon,Wednesday,67.828,,Pearse gate,Morn,Saturday,61.590668,,Pearse gate,Noon,Saturday,66.8324074,,Pearse gate,Afternoon,Saturday,53.74078235,,Pearse gate,Morn,Sunday,53.27210357,,Pearse gate,Noon,Sunday,75.489,,Pearse gate,Afternoon,Sunday,64.3998064
Main gate,Morn,Tuesday,69.0445151,,Main gate,Noon,Tuesday,66.5991798,,Main gate,Afternoon,Tuesday,64.37686275,,Main gate,Morn,Wednesday,58.57295,,Main gate,Noon,Wednesday,,62.5128119,Main gate,Afternoon,Wednesday,60.66156863,,Main gate,Morn,Saturday,60.66588235,,Main gate,Noon,Saturday,61.2026785,,Main gate,Afternoon,Saturday,54.58980392,,Main gate,Morn,Sunday,60.6235087,,Main gate,Noon,Sunday,53.03227001,,Main gate,Afternoon,Sunday,56.38784314,,Nassau gate,Morn,Tuesday,55.53734093,,Nassau gate,Noon,Tuesday,72.1452,,Nassau gate,Afternoon,Tuesday,56.06682,,Nassau gate,Morn,Wednesday,52.1449144,,Nassau gate,Noon,Wednesday,62.4077098,,Nassau gate,Afternoon,Wednesday,53.27892,,Nassau gate,Morn,Saturday,64.89719019,,Nassau gate,Noon,Saturday,57.0669774,,Nassau gate,Afternoon,Saturday,59.2096106,,Nassau gate,Morn,Sunday,47.38380589,,Nassau gate,Noon,Sunday,65.72616947,,Nassau gate,Afternoon,Sunday,67.72144483,,Pearse gate,Morn,Tuesday,62.91462134,,Pearse gate,Noon,Tuesday,47.37644432,,Pearse gate,Afternoon,Tuesday,60.64754441,,Pearse gate,Morn,Wednesday,68.19412415,,Pearse gate,Noon,Wednesday,64.43307786,,Pearse gate,Afternoon,Wednesday,64.9606,,Pearse gate,Morn,Saturday,55.77596583,,Pearse gate,Noon,Saturday,64.0927743,,Pearse gate,Afternoon,Saturday,52.32835833,,Pearse gate,Morn,Sunday,56.30063568,,Pearse gate,Noon,Sunday,73.9518,,Pearse gate,Afternoon,Sunday,69.05575624
Main gate,Morn,Tuesday,73.5120737,,Main gate,Noon,Tuesday,63.9188452,,Main gate,Afternoon,Tuesday,66.7227451,,Main gate,Morn,Wednesday,56.78985,,Main gate,Noon,Wednesday,,60.6021554,Main gate,Afternoon,Wednesday,65.37058824,,Main gate,Morn,Saturday,62.07862745,,Main gate,Noon,Saturday,62.7457568,,Main gate,Afternoon,Saturday,46.62862745,,Main gate,Morn,Sunday,58.94672523,,Main gate,Noon,Sunday,60.15685372,,Main gate,Afternoon,Sunday,53.59960784,,Nassau gate,Morn,Tuesday,57.75857975,,Nassau gate,Noon,Tuesday,73.9008,,Nassau gate,Afternoon,Tuesday,57.17891,,Nassau gate,Morn,Wednesday,52.14090686,,Nassau gate,Noon,Wednesday,63.8948986,,Nassau gate,Afternoon,Wednesday,52.61169,,Nassau gate,Morn,Saturday,62.16321941,,Nassau gate,Noon,Saturday,61.00982122,,Nassau gate,Afternoon,Saturday,70.38644793,,Nassau gate,Morn,Sunday,48.6017326,,Nassau gate,Noon,Sunday,63.81954427,,Nassau gate,Afternoon,Sunday,64.0796813,,Pearse gate,Morn,Tuesday,61.35655433,,Pearse gate,Noon,Tuesday,36.99985115,,Pearse gate,Afternoon,Tuesday,59.49509266,,Pearse gate,Morn,Wednesday,65.37685402,,Pearse gate,Noon,Wednesday,63.79630346,,Pearse gate,Afternoon,Wednesday,66.9496,,Pearse gate,Morn,Saturday,55.84357689,,Pearse gate,Noon,Saturday,60.3034509,,Pearse gate,Afternoon,Saturday,52.43689223,,Pearse gate,Morn,Sunday,57.23215117,,Pearse gate,Noon,Sunday,70.0758,,Pearse gate,Afternoon,Sunday,66.6330375
Main gate,Morn,Tuesday,72.2216777,,Main gate,Noon,Tuesday,61.0343428,,Main gate,Afternoon,Tuesday,65.47,,Main gate,Morn,Wednesday,54.452,,Main gate,Noon,Wednesday,,61.6094994,Main gate,Afternoon,Wednesday,66.83019608,,Main gate,Morn,Saturday,58.67509804,,Main gate,Noon,Saturday,62.5407264,,Main gate,Afternoon,Saturday,46.48686275,,Main gate,Morn,Sunday,58.07065764,,Main gate,Noon,Sunday,57.6594942,,Main gate,Afternoon,Sunday,59.83588235,,Nassau gate,Morn,Tuesday,56.03290743,,Nassau gate,Noon,Tuesday,79.672,,Nassau gate,Afternoon,Tuesday,54.77653,,Nassau gate,Morn,Wednesday,51.13087953,,Nassau gate,Noon,Wednesday,61.8559389,,Nassau gate,Afternoon,Wednesday,56.49715,,Nassau gate,Morn,Saturday,59.87005813,,Nassau gate,Noon,Saturday,63.34896428,,Nassau gate,Afternoon,Saturday,67.18098522,,Nassau gate,Morn,Sunday,48.97445914,,Nassau gate,Noon,Sunday,68.82018602,,Nassau gate,Afternoon,Sunday,66.12683386,,Pearse gate,Morn,Tuesday,63.37563672,,Pearse gate,Noon,Tuesday,34.22699855,,Pearse gate,Afternoon,Tuesday,59.02203375,,Pearse gate,Morn,Wednesday,65.84859435,,Pearse gate,Noon,Wednesday,69.45869335,,Pearse gate,Afternoon,Wednesday,63.8706,,Pearse gate,Morn,Saturday,53.21527748,,Pearse gate,Noon,Saturday,63.1222669,,Pearse gate,Afternoon,Saturday,53.58012059,,Pearse gate,Morn,Sunday,55.03417386,,Pearse gate,Noon,Sunday,69.9488,,Pearse gate,Afternoon,Sunday,65.10993441
Main gate,Morn,Tuesday,70.7201443,,Main gate,Noon,Tuesday,62.4077098,,Main gate,Afternoon,Tuesday,71.41352941,,Main gate,Morn,Wednesday,55.56668,,Main gate,Noon,Wednesday,,59.3332578,Main gate,Afternoon,Wednesday,68.80078431,,Main gate,Morn,Saturday,57.02529412,,Main gate,Noon,Saturday,65.5225514,,Main gate,Afternoon,Saturday,46.04352941,,Main gate,Morn,Sunday,59.61205191,,Main gate,Noon,Sunday,56.62111017,,Main gate,Afternoon,Sunday,56.02176471,,Nassau gate,Morn,Tuesday,57.5544663,,Nassau gate,Noon,Tuesday,78.1508,,Nassau gate,Afternoon,Tuesday,60.34228,,Nassau gate,Morn,Wednesday,50.43689149,,Nassau gate,Noon,Wednesday,65.0013815,,Nassau gate,Afternoon,Wednesday,50.37642,,Nassau gate,Morn,Saturday,62.04732619,,Nassau gate,Noon,Saturday,63.13187936,,Nassau gate,Afternoon,Saturday,61.63703999,,Nassau gate,Morn,Sunday,49.19937166,,Nassau gate,Noon,Sunday,63.71284907,,Nassau gate,Afternoon,Sunday,66.16843495,,Pearse gate,Morn,Tuesday,66.38558144,,Pearse gate,Noon,Tuesday,34.55027275,,Pearse gate,Afternoon,Tuesday,60.10127278,,Pearse gate,Morn,Wednesday,64.58267696,,Pearse gate,Noon,Wednesday,66.77755832,,Pearse gate,Afternoon,Wednesday,65.5622,,Pearse gate,Morn,Saturday,52.83528871,,Pearse gate,Noon,Saturday,65.5399475,,Pearse gate,Afternoon,Saturday,61.51867502,,Pearse gate,Morn,Sunday,54.17630646,,Pearse gate,Noon,Sunday,67.1292,,Pearse gate,Afternoon,Sunday,58.39360718
Main gate,Morn,Tuesday,70.145139,,Main gate,Noon,Tuesday,63.8948986,,Main gate,Afternoon,Tuesday,63.25333333,,Main gate,Morn,Wednesday,55.42438,,Main gate,Noon,Wednesday,,60.310816,Main gate,Afternoon,Wednesday,63.11784314,,Main gate,Morn,Saturday,58.79,,Main gate,Noon,Saturday,64.4494922,,Main gate,Afternoon,Saturday,47.02254902,,Main gate,Morn,Sunday,59.8705817,,Main gate,Noon,Sunday,52.84705327,,Main gate,Afternoon,Sunday,54.9072549,,Nassau gate,Morn,Tuesday,56.57500685,,Nassau gate,Noon,Tuesday,78.3116,,Nassau gate,Afternoon,Tuesday,57.93535,,Nassau gate,Morn,Wednesday,50.80858797,,Nassau gate,Noon,Wednesday,63.6539055,,Nassau gate,Afternoon,Wednesday,57.9527,,Nassau gate,Morn,Saturday,65.52540507,,Nassau gate,Noon,Saturday,62.0786264,,Nassau gate,Afternoon,Saturday,62.19806411,,Nassau gate,Morn,Sunday,47.65229248,,Nassau gate,Noon,Sunday,64.15767189,,Nassau gate,Afternoon,Sunday,67.4434016,,Pearse gate,Morn,Tuesday,67.82107111,,Pearse gate,Noon,Tuesday,35.05957794,,Pearse gate,Afternoon,Tuesday,56.78401949,,Pearse gate,Morn,Wednesday,66.7077325,,Pearse gate,Noon,Wednesday,66.32872939,,Pearse gate,Afternoon,Wednesday,66.7732,,Pearse gate,Morn,Saturday,52.89714972,,Pearse gate,Noon,Saturday,67.1843297,,Pearse gate,Afternoon,Saturday,57.55013911,,Pearse gate,Morn,Sunday,54.78495208,,Pearse gate,Noon,Sunday,70.4612,,Pearse gate,Afternoon,Sunday,56.4557638
Main gate,Morn,Tuesday,70.2883845,,Main gate,Noon,Tuesday,61.8559389,,Main gate,Afternoon,Tuesday,69.00745098,,Main gate,Morn,Wednesday,54.25024,,Main gate,Noon,Wednesday,,60.1759108,Main gate,Afternoon,Wednesday,64.28058824,,Main gate,Morn,Saturday,59.39098039,,Main gate,Noon,Saturday,65.1108972,,Main gate,Afternoon,Saturday,50.04235294,,Main gate,Morn,Sunday,57.41429556,,Main gate,Noon,Sunday,51.04794569,,Main gate,Afternoon,Sunday,55.33568627,,Nassau gate,Morn,Tuesday,55.37054234,,Nassau gate,Noon,Tuesday,74.685,,Nassau gate,Afternoon,Tuesday,55.7732,,Nassau gate,Morn,Wednesday,50.53558643,,Nassau gate,Noon,Wednesday,64.4560199,,Nassau gate,Afternoon,Wednesday,55.15581,,Nassau gate,Morn,Saturday,66.92747042,,Nassau gate,Noon,Saturday,65.29711028,,Nassau gate,Afternoon,Saturday,61.65642853,,Nassau gate,Morn,Sunday,48.09720854,,Nassau gate,Noon,Sunday,66.39144138,,Nassau gate,Afternoon,Sunday,67.31780803,,Pearse gate,Morn,Tuesday,69.9258691,,Pearse gate,Noon,Tuesday,35.36331193,,Pearse gate,Afternoon,Tuesday,53.82597149,,Pearse gate,Morn,Wednesday,59.0215007,,Pearse gate,Noon,Wednesday,64.78391807,,Pearse gate,Afternoon,Wednesday,64.7958,,Pearse gate,Morn,Saturday,53.59497949,,Pearse gate,Noon,Saturday,63.4690246,,Pearse gate,Afternoon,Saturday,52.80281552,,Pearse gate,Morn,Sunday,53.77817673,,Pearse gate,Noon,Sunday,75.93,,Pearse gate,Afternoon,Sunday,54.67487617
Main gate,Morn,Tuesday,71.0094743,,Main gate,Noon,Tuesday,65.0013815,,Main gate,Afternoon,Tuesday,65.54529412,,Main gate,Morn,Wednesday,52.82494,,Main gate,Noon,Wednesday,,59.8925256,Main gate,Afternoon,Wednesday,62.69176471,,Main gate,Morn,Saturday,59.61823529,,Main gate,Noon,Saturday,64.7496598,,Main gate,Afternoon,Saturday,50.42607843,,Main gate,Morn,Sunday,57.47292841,,Main gate,Noon,Sunday,51.77727477,,Main gate,Afternoon,Sunday,51.08843137,,Nassau gate,Morn,Tuesday,54.69874149,,Nassau gate,Noon,Tuesday,77.873,,Nassau gate,Afternoon,Tuesday,54.82613,,Nassau gate,Morn,Wednesday,51.74772167,,Nassau gate,Noon,Wednesday,66.9765176,,Nassau gate,Afternoon,Wednesday,57.83627,,Nassau gate,Morn,Saturday,62.94334155,,Nassau gate,Noon,Saturday,66.41524886,,Nassau gate,Afternoon,Saturday,62.37499625,,Nassau gate,Morn,Sunday,51.56745595,,Nassau gate,Noon,Sunday,65.16237623,,Nassau gate,Afternoon,Sunday,65.1882089,,Pearse gate,Morn,Tuesday,69.58830665,,Pearse gate,Noon,Tuesday,34.10009339,,Pearse gate,Afternoon,Tuesday,52.40419003,,Pearse gate,Morn,Wednesday,58.59430033,,Pearse gate,Noon,Wednesday,69.08266734,,Pearse gate,Afternoon,Wednesday,69.4198,,Pearse gate,Morn,Saturday,52.88665971,,Pearse gate,Noon,Saturday,63.3576072,,Pearse gate,Afternoon,Saturday,63.41420024,,Pearse gate,Morn,Sunday,52.58433338,,Pearse gate,Noon,Sunday,75.3284,,Pearse gate,Afternoon,Sunday,61.84268717
Main gate,Morn,Tuesday,66.1069652,,Main gate,Noon,Tuesday,63.6539055,,Main gate,Afternoon,Tuesday,63.52764706,,Main gate,Morn,Wednesday,52.32465,,Main gate,Noon,Wednesday,,60.8689765,Main gate,Afternoon,Wednesday,63.20176471,,Main gate,Morn,Saturday,61.04313725,,Main gate,Noon,Saturday,69.7939136,,Main gate,Afternoon,Saturday,50.65372549,,Main gate,Morn,Sunday,57.46969327,,Main gate,Noon,Sunday,51.67236492,,Main gate,Afternoon,Sunday,57.0672549,,Nassau gate,Morn,Tuesday,55.62789837,,Nassau gate,Noon,Tuesday,77.6264,,Nassau gate,Afternoon,Tuesday,55.16743,,Nassau gate,Morn,Wednesday,49.49723036,,Nassau gate,Noon,Wednesday,68.1659743,,Nassau gate,Afternoon,Wednesday,60.68347,,Nassau gate,Morn,Saturday,64.08401096,,Nassau gate,Noon,Saturday,67.97350069,,Nassau gate,Afternoon,Saturday,60.58893927,,Nassau gate,Morn,Sunday,52.54674044,,Nassau gate,Noon,Sunday,67.30906841,,Nassau gate,Afternoon,Sunday,64.91549105,,Pearse gate,Morn,Tuesday,66.37558168,,Pearse gate,Noon,Tuesday,35.41951935,,Pearse gate,Afternoon,Tuesday,55.61610492,,Pearse gate,Morn,Wednesday,60.69194976,,Pearse gate,Noon,Wednesday,70.20891724,,Pearse gate,Afternoon,Wednesday,69.1436,,Pearse gate,Morn,Saturday,50.81854541,,Pearse gate,Noon,Saturday,58.0672929,,Pearse gate,Afternoon,Saturday,61.06421881,,Pearse gate,Morn,Sunday,53.54058855,,Pearse gate,Noon,Sunday,74.8338,,Pearse gate,Afternoon,Sunday,55.18130611
Main gate,Morn,Tuesday,66.8100158,,Main gate,Noon,Tuesday,64.4560199,,Main gate,Afternoon,Tuesday,62.46078431,,Main gate,Morn,Wednesday,50.49373,,Main gate,Noon,Wednesday,,59.8060374,Main gate,Afternoon,Wednesday,67.25627451,,Main gate,Morn,Saturday,59.21098039,,Main gate,Noon,Saturday,63.4141862,,Main gate,Afternoon,Saturday,51.23490196,,Main gate,Morn,Sunday,62.12883754,,Main gate,Noon,Sunday,51.09471335,,Main gate,Afternoon,Sunday,52.44254902,,Nassau gate,Morn,Tuesday,54.45276923,,Nassau gate,Noon,Tuesday,77.4314,,Nassau gate,Afternoon,Tuesday,53.29717,,Nassau gate,Morn,Wednesday,47.73173588,,Nassau gate,Noon,Wednesday,65.9878687,,Nassau gate,Afternoon,Wednesday,59.62776,,Nassau gate,Morn,Saturday,63.61646465,,Nassau gate,Noon,Saturday,68.20516921,,Nassau gate,Afternoon,Saturday,57.6087749,,Nassau gate,Morn,Sunday,50.37526163,,Nassau gate,Noon,Sunday,64.42237631,,Nassau gate,Afternoon,Sunday,67.7963526,,Pearse gate,Morn,Tuesday,66.76243503,,Pearse gate,Noon,Tuesday,34.59029574,,Pearse gate,Afternoon,Tuesday,56.17663388,,Pearse gate,Morn,Wednesday,65.26291123,,Pearse gate,Noon,Wednesday,63.77611669,,Pearse gate,Afternoon,Wednesday,67.4618,,Pearse gate,Morn,Saturday,50.80149156,,Pearse gate,Noon,Saturday,62.7728009,,Pearse gate,Afternoon,Saturday,57.33083481,,Pearse gate,Morn,Sunday,54.92105133,,Pearse gate,Noon,Sunday,77.8796,,Pearse gate,Afternoon,Sunday,51.42565862
Main gate,Morn,Tuesday,65.9050786,,Main gate,Noon,Tuesday,66.9765176,,Main gate,Afternoon,Tuesday,59.61686275,,Main gate,Morn,Wednesday,55.58165,,Main gate,Noon,Wednesday,,58.344988,Main gate,Afternoon,Wednesday,66.78313725,,Main gate,Morn,Saturday,54.45313725,,Main gate,Noon,Saturday,59.7616686,,Main gate,Afternoon,Saturday,50.18411765,,Main gate,Morn,Sunday,66.67576601,,Main gate,Noon,Sunday,49.37630021,,Main gate,Afternoon,Sunday,47.98470588,,Nassau gate,Morn,Tuesday,54.23210163,,Nassau gate,Noon,Tuesday,73.275,,Nassau gate,Afternoon,Tuesday,54.52558,,Nassau gate,Morn,Wednesday,48.95275936,,Nassau gate,Noon,Wednesday,63.9112018,,Nassau gate,Afternoon,Wednesday,56.3723,,Nassau gate,Morn,Saturday,59.928463,,Nassau gate,Noon,Saturday,67.1581855,,Nassau gate,Afternoon,Saturday,59.24154437,,Nassau gate,Morn,Sunday,49.45033625,,Nassau gate,Noon,Sunday,62.44825663,,Nassau gate,Afternoon,Sunday,68.10067962,,Pearse gate,Morn,Tuesday,66.7695196,,Pearse gate,Noon,Tuesday,40.60513434,,Pearse gate,Afternoon,Tuesday,50.54858017,,Pearse gate,Morn,Wednesday,67.52116637,,Pearse gate,Noon,Wednesday,56.04013951,,Pearse gate,Afternoon,Wednesday,72.2688,,Pearse gate,Morn,Saturday,50.56377517,,Pearse gate,Noon,Saturday,61.8619244,,Pearse gate,Afternoon,Saturday,57.76349302,,Pearse gate,Morn,Sunday,56.21891318,,Pearse gate,Noon,Sunday,78.1838,,Pearse gate,Afternoon,Sunday,50.00573191
Main gate,Morn,Tuesday,66.3266168,,Main gate,Noon,Tuesday,68.1659743,,Main gate,Afternoon,Tuesday,59.53196078,,Main gate,Morn,Wednesday,56.2528,,Main gate,Noon,Wednesday,,58.0500399,Main gate,Afternoon,Wednesday,68.94588235,,Main gate,Morn,Saturday,56.58901961,,Main gate,Noon,Saturday,56.7489837,,Main gate,Afternoon,Saturday,44.47686275,,Main gate,Morn,Sunday,62.49347911,,Main gate,Noon,Sunday,49.43378144,,Main gate,Afternoon,Sunday,48.83490196,,Nassau gate,Morn,Tuesday,54.9765304,,Nassau gate,Noon,Tuesday,76.383,,Nassau gate,Afternoon,Tuesday,56.12214,,Nassau gate,Morn,Wednesday,48.47384384,,Nassau gate,Noon,Wednesday,67.0646936,,Nassau gate,Afternoon,Wednesday,60.03502,,Nassau gate,Morn,Saturday,58.88236836,,Nassau gate,Noon,Saturday,64.51729667,,Nassau gate,Afternoon,Saturday,58.10660101,,Nassau gate,Morn,Sunday,48.26241121,,Nassau gate,Noon,Sunday,60.38045362,,Nassau gate,Afternoon,Sunday,67.80034537,,Pearse gate,Morn,Tuesday,66.35661762,,Pearse gate,Noon,Tuesday,39.17661414,,Pearse gate,Afternoon,Tuesday,48.5065821,,Pearse gate,Morn,Wednesday,68.76817018,,Pearse gate,Noon,Wednesday,59.02076944,,Pearse gate,Afternoon,Wednesday,67.7712,,Pearse gate,Morn,Saturday,49.63671086,,Pearse gate,Noon,Saturday,64.2083164,,Pearse gate,Afternoon,Saturday,65.46000431,,Pearse gate,Morn,Sunday,57.69305592,,Pearse gate,Noon,Sunday,78.6516,,Pearse gate,Afternoon,Sunday,48.90604483
